"Uniprot_ID","Protein_names","Gene_names","pVal","WT_Relative_amplitudes","Means","phase","peak.shape","period","X1.WT1","X2.WT1","X3.WT1","X4.WT1","X5.WT1","X6.WT1","X7.WT1","X8.WT1","X9.WT2","X10.WT2","X11.WT2","X12.WT2","X13.WT2","X14.WT2","X15.WT2","X16.WT2","X17.WT3","X18.WT3","X19.WT3","X20.WT3","X21.WT3","X22.WT3","X23.WT3","X24.WT3","logbase","CKO_logbase","CKO_means"
"Q80TA9","Ectopic P granules protein 5 homolog","Epg5",0.0145749944091962,0.169074715686446,138154.424358577,18,15,24,123491.197781713,138104.2835314,128296.786922829,132860.14938078,144581.050090919,142640.733374775,133617.462809573,153608.588764621,138610.721912015,135660.786247691,132606.371476695,137159.4956962,142853.35729908,141817.449903283,138178.992720409,145361.468439495,130087.031528949,134812.999115242,134997.752734653,146883.677532512,134884.395531858,144357.193414409,141478.95298652,138755.285410235,5.14036479764014,5.21341886151899,163462.772795088
"Q80U72","Protein scribble homolog","Scrib",0.0331793941187788,0.0950084647782562,450638.809258666,24,12,24,430523.638538872,447765.05520547,444378.893349593,427279.041079929,442775.983499759,432810.080189661,455548.436668271,462752.303872888,465310.881478973,458752.916361979,444491.913773146,441993.143873882,467054.620903545,445294.380291194,481924.784222704,461186.600849843,453674.417294646,463701.121971456,443494.81265263,445993.54691421,444965.843240213,456807.328410515,439100.132268332,457751.545296274,5.65382859067476,5.58613964419547,385602.325325016
"Q80U93","Nuclear pore complex protein Nup214","Nup214",0.00940321168680602,0.0692332426580781,531931.888004786,12,9,24,527775.821005631,526699.799659925,536051.699273175,555919.086035812,534521.923076573,534942.805394457,524374.98264984,533975.362896419,557861.751665729,532621.912444868,541701.075892018,541905.662427887,542899.952634517,532398.261216651,515868.454268756,529692.426641545,526202.659031411,535980.707814794,531662.877900217,520229.443892829,527633.848575621,518757.545601216,519909.60010311,516777.652011875,5.72585602598407,5.67612477977768,474378.262173369
"Q80UY1","UPF0586 protein C9orf41 homolog","",0.0337116708333984,0.162974576960247,115915.240859154,12,12,24,116663.678858933,108181.046354829,119850.53832329,113794.053139206,119046.402330455,110032.477894988,117753.277593254,104136.334030373,118655.802025572,120842.828111656,124840.464174806,122349.536944652,123961.886431374,125008.369065089,116388.88656219,108231.565873913,112673.124112905,114981.694200429,111068.033062056,119031.026434058,111891.089750319,117090.23926186,114552.463103855,110940.962979641,5.06414054196763,4.94826004236431,88768.7373217561
"Q80UY2","E3 ubiquitin-protein ligase KCMF1","Kcmf1",0.0402634359043506,0.155813967162383,76602.3166617602,6,18,24,77634.5712357863,72009.8352230441,74958.3463774139,76882.910018756,72479.3791190387,77688.2617795139,69786.1871982571,72431.0449925237,81543.9852171831,82241.1910722636,80590.1364237224,80357.8874748698,79416.4899638207,78590.9488724582,76541.0378107489,72670.1271864064,79085.4703533692,82356.6354896462,76742.0199268099,76441.9365834058,78312.3445248712,73573.5583973766,70662.7859288688,75458.5087120912,4.88424190407392,4.85069856429362,70908.543413797
"Q80XK7","Vacuolar protein sorting-associated protein 33A","Vps33a",0.0224624499677591,0.0862190595047785,216607.041423263,21,9,24,202261.289801321,201275.7598008,214095.736717819,193937.096120452,212596.748081927,199009.108589078,218700.878236275,205193.318724785,216946.965003315,206499.20460471,210420.788082936,220495.277914398,222666.75275455,221939.906640353,226528.177288014,229497.616537567,221134.67604041,216355.70780742,217892.107253464,222857.490542018,226819.348675338,229424.936688427,235650.870156051,226369.232096878,5.33567257048673,5.30130576750768,200127.037956802
"Q80Y55","BSD domain-containing protein 1","Bsdc1",0.024696328548173,0.106833935727337,30704.1285334228,24,12,24,26509.074482151,30423.2067428837,29291.7768390219,28982.0953889631,29852.4506316,30750.7119192889,30316.4631105408,32649.4452247689,31886.7966533067,30763.9835333543,31764.2502213261,29783.5376661719,30615.6249340852,30898.6032604132,31932.0507159634,30184.4601612903,31960.3913270692,31123.0678259933,29760.0113220917,31055.5347014288,30475.2295453487,32052.2662447667,31503.5614741252,32364.4908761942,4.48719677543593,4.47453704676273,29822.0192881189
"Q810B6","Rabankyrin-5","Ankfy1",0.0332153537610982,0.120778350990552,492368.605574663,12,9,24,470933.662170715,498497.100993792,470046.504959745,527065.610319955,479664.342890299,503419.678606681,456967.428247103,507332.539397675,510734.613232709,503132.275667488,515899.744168572,500726.950787053,512177.340329087,485658.250916233,476817.223690098,494335.8683275,488330.54468335,478267.927915287,500421.351222455,498777.301409034,491280.028352333,487683.344641693,478057.027028079,480619.873834981,5.69229035364117,5.7328360104539,540550.172721806
"Q8BG30","Negative elongation factor A","Nelfa",0.0331001620235009,0.20533450330859,44552.2373771333,12,18,24,39037.1926149118,40809.861922082,44400.3607124566,43079.0836449973,42969.8304852415,44824.940207753,41869.5580114479,45499.8157861882,46067.5340818384,42232.5954594845,45983.1970785412,47100.5828940004,45884.0807780831,45694.666288245,43010.9830390989,46118.3908586332,39498.7618109186,43326.8612062009,45221.2388102548,48950.8799447131,50347.4919046113,49345.9241588747,44516.6078995982,43463.2574530241,4.64886951883628,4.62659594337691,42324.9002623157
"Q8BGT0","Osteopetrosis-associated transmembrane protein 1","Ostm1",0.0493877692178203,0.233049034788083,48449.3212500676,21,12,24,47931.8172894645,44969.4572735428,46235.4146985045,47019.1427485281,45402.6656953264,47239.9100921941,48024.0952803361,46971.4874777423,49929.034642344,48518.8558693919,46848.3265875927,44810.9502777933,41915.0525230265,52760.8425264919,48338.7245676248,46441.6770696908,47929.6636183052,45921.5366923383,46782.3526849723,51549.7168816651,53869.7774270166,54745.7930095471,55072.6867870616,53554.7282811219,4.68528769718833,4.74916378813187,56125.9607388559
"Q8BMF6","Semaphorin-3D","Sema3d",0.000911100737430633,0.160105716339024,79886.1575250445,24,15,24,77638.2103639765,84135.1405842957,71920.5407177264,77965.0530735018,74751.3813148231,76649.10354168,76656.3593377304,84979.9880915093,84847.7610843906,87084.3770496345,79197.7043268345,80967.7476913986,79843.4318645422,81129.9464973783,88253.9140584015,85535.7490085708,84321.8849522969,82369.8245514646,76501.2033153923,72477.6518863894,72378.3284775149,73548.2837563239,79124.1282084602,84990.0668468323,4.90247153236398,4.65643001669861,45334.6238543487
"Q8BK30","NADH dehydrogenase [ubiquinone] flavoprotein 3, mitochondrial","Ndufv3",0.001215581441357,0.224610781915639,52585.6803626576,12,6,24,53697.7346826924,49483.9175997561,55428.5372018011,60446.8496201056,46614.7548148027,52663.3904241774,48081.4374712668,48021.2919292985,52846.4620516003,58540.0110627423,55847.5241038476,53666.2917419475,50567.1884088535,48076.2877788221,52096.1022144048,52329.9553344812,53025.8341825543,50364.4096450721,58601.7868301405,55370.0767160645,54156.8699311506,50026.5255670997,51991.7543277052,50111.3350633946,4.72086749726885,4.61441196837139,41153.9919575995
"Q8BK58","HSPB1-associated protein 1","Hspbap1",0.0303683234387183,0.0380548689752248,140666.352809574,18,9,24,138667.800682411,135763.070685681,142167.949796219,144916.723886635,139854.252293376,141939.60167756,140131.028430309,140126.243589789,138082.225983881,141146.001537207,141987.65769438,137471.6892407,141759.224415857,142851.000040812,143055.299660856,139927.468876033,139372.774454186,143238.462309557,138818.371500018,140265.229596633,142105.815646937,143072.79235499,139467.206866916,139804.576208823,5.14819022723806,5.10691934030272,127914.371208429
"Q8BK67","Protein RCC2","Rcc2",0.00091474757758593,0.0828906158340343,370617.286277417,9,12,24,379333.278451807,365832.808296634,375437.910569312,370788.454050126,377429.30348468,361141.257980275,358199.285745091,356125.932467929,373094.717902555,381346.302081095,384372.063225573,365278.42909368,363000.099670072,362820.391989649,361267.444789693,369732.260563201,382523.554986868,375126.278765532,381138.62749463,376919.467425365,377416.520356932,367765.690836306,368396.079151946,360328.711279058,5.56892567175518,5.56813058312335,369939.395975605
"Q8BK77","Torsin-1A-interacting protein 2, isoform IFRG15","Tor1aip2",0.0101745772393593,0.121791092890049,53238.8925784473,12,15,24,50678.2892271246,55829.1019928613,67931.9684808838,55325.3621258888,53470.3900885114,55436.0935135647,52444.6867850428,50874.0348650932,49394.8373008052,53989.9066700561,50407.67515516,53353.3229258787,54178.7581932376,50285.056013754,53314.6507475846,50317.2840724527,49969.47667101,52167.7951364141,49625.818447669,55575.4804677389,53706.1036397305,51219.0472926077,57583.0153693823,50655.2667002826,4.72622901314239,4.67567383166823,47388.594885531
"Q8BKJ2","RNA-binding motif, single-stranded-interacting protein 3","Rbms3",0.00413088731804647,0.0633269557867253,120529.942261782,18,12,24,112744.10762176,116124.348622737,116584.792086589,119324.783843358,120663.531199164,123354.917742693,122373.273062942,121181.707537669,117181.26150061,116758.806237715,119563.000832997,118290.109497362,119746.447186217,123541.676189057,118590.203429872,123923.883054077,124340.675427951,121765.608701021,119225.019322541,120486.527858103,123063.261174335,121685.774477392,131992.531528113,120212.366148498,5.08109494851857,4.92597528732299,84328.6770816705
"Q8BM72","Heat shock 70 kDa protein 13","Hspa13",0.0407219997128181,0.200945219909025,212684.829209146,24,9,24,201302.613238573,227207.084112238,214500.598216746,207823.807694975,202070.287692392,220314.731477882,212966.273878026,234310.980316038,200864.43078753,200329.543693383,191514.752224371,197845.077020322,208945.614484852,200733.351801267,220005.805744834,211569.96773049,207804.472620059,221841.907068547,207126.02833014,219256.112223059,215986.400898726,227276.163743943,224081.279254205,228758.616766908,5.3277365128189,5.51163865122793,324816.925449887
"Q8BTI9","Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit beta isoform","Pik3cb",0.0396979555152976,0.178026632495163,79495.4504302131,18,15,24,63600.6445199179,69432.6347561497,69235.1690939674,64793.2565412152,81334.4609562617,74837.6966262757,81524.2142570655,78972.1911376026,78769.5108542098,78411.1462384273,82626.8575314559,79069.838322329,82127.7278643306,85747.6460524774,85420.0459764057,85026.7815509454,78934.7461717652,83419.4381685131,76939.8034431134,83626.1657623343,86811.1573819286,88976.45282741,81164.0358909082,87089.1884001048,4.90034227444777,4.8655443479751,73374.3636814419
"Q8BUE4","Apoptosis-inducing factor 2","Aifm2",0.014045016881358,0.0999035219608251,117129.404835363,24,9,24,110654.42458393,120009.50602242,107302.000049345,106839.905699002,115731.828303077,111967.49515781,116134.664304235,121033.237982006,115165.623139454,121313.316445896,112367.458944012,117312.367829259,119973.908161246,122291.981447952,119596.088822798,120012.474818099,119306.823131605,116830.732254989,114207.027184637,118012.871920549,119717.576090317,124223.250075118,118956.937776037,122144.21590493,5.06866593652953,5.24033964653606,173916.043362325
"Q8C0Z1","Protein ITFG3","Itfg3",0.00255663263028529,0.131604124771176,127665.695964099,24,9,24,115885.025132559,129552.200739948,129477.472742652,125065.410230646,129206.230068677,132910.275357282,130369.357426455,134552.823031078,130767.202277777,130837.96355898,124320.315785938,126004.958998713,130338.726017566,131399.278455678,130902.448909492,136183.869304568,118833.565182891,123917.686815142,119987.647163758,125993.985130356,121064.211529545,127938.262149232,127253.444292173,131214.342837274,5.1060742171155,5.15721983764408,143621.625469928
"Q8C115-3","Pleckstrin homology domain-containing family H member 2","Plekhh2",0.0442401584856647,0.0849055981483007,101557.071927572,15,6,24,95997.2786372253,100898.995027914,99322.4348496112,101885.831665525,103371.5239415,96365.4356142394,100431.212470549,100084.264804351,99855.1600225767,105264.203558427,101586.351034441,101255.942134647,102362.627733769,104756.224969426,97103.2727969519,100584.394677781,103341.891909605,103926.352833892,101200.862842442,103568.096916615,104798.779189924,109395.587002891,100783.609672737,99229.3919546915,5.00671017089379,4.83442911078121,68301.3221684585
"Q8C561-2","LMBR1 domain-containing protein 2","Lmbrd2",0.0264951255271229,0.222857112088656,83806.3936894151,21,12,24,79464.7089578701,79388.9543744199,87177.576368176,73815.1507745818,74976.7271329935,76805.9723548612,84856.1443772564,86692.0490610129,81929.3028312496,76087.2257725877,79139.4603792204,79292.068688873,88763.5800209524,89174.50001154,87943.1405496121,92515.9539731328,80688.5535323669,88458.1953090358,75907.8066407596,91961.5974263548,78558.6170111036,94903.134479438,93690.5785182449,89162.4500003182,4.92327715273659,4.98513380431845,96634.8561091233
"Q8C5P7","Testis development-related protein","Tdrp",0.0253608306087602,0.26826888221885,87171.1610850517,24,9,24,69854.4942957165,86521.0137870915,67092.7442780267,88387.3709835603,80591.9465508013,91400.8811996376,89476.2487744977,101769.121703125,94629.0382568488,90137.1139380749,79455.4970217836,91121.9880308364,86402.5952700996,89266.3660581646,94356.4047877177,101602.888088317,86084.2344623065,94425.4877535853,82754.2578569992,86814.5161497578,82315.3398355302,89991.2623779241,82502.4557715997,85154.5988092401,4.94037283065324,4.7601340210013,57561.7542488962
"Q8C854","Myelin expression factor 2","Myef2",0.0493934000941558,0.0908358582640982,898217.437340935,3,18,24,903261.653933438,898622.216525804,883243.226297535,905280.74654476,904347.260768314,900027.806959623,885611.834626518,890651.349346483,918660.626819236,962152.961566823,913091.08590626,943108.141177673,883694.738660423,901057.302423704,891553.853114934,895790.116612971,917136.181504903,910774.39902483,899767.994272592,869511.516374508,883343.923866669,859786.677664244,878928.524323135,857814.357867052,5.95338148188617,5.93285094836867,856743.756827604
"Q8CAY6","Acetyl-CoA acetyltransferase, cytosolic","Acat2",0.00721907775566076,0.102832915049474,653174.741711039,15,15,24,633627.544452344,630721.785195147,644956.643406995,630028.253052251,673911.214542426,648243.014880323,656961.049786658,638469.242552381,642577.111670986,634901.598123171,628509.460443854,661983.66950554,689484.008992369,652183.132205592,639404.137125778,684302.636286209,634584.580273955,664261.701313614,684315.94528766,646028.610696677,683781.488521376,656906.557139371,668800.667230409,647249.748379841,5.8150293822073,5.77221704811622,591857.3538627
"Q8CCG5","Ras-related protein Ral-B","Ralb",0.00378528978950413,0.155501713606007,222487.839920322,21,15,24,217249.881628134,208555.160724699,220696.530268831,197226.597640252,215183.526440775,200682.451678938,228082.390520017,219867.585301162,220056.98447174,219074.772771027,215618.989184531,216601.276001844,221098.167000247,231819.559834502,247169.318297197,250036.233252119,226482.003052833,228960.883745188,220829.633634804,219237.795880353,222185.369764294,219220.327220304,241671.626910598,232101.092863351,5.34730627958743,5.41505461928317,260048.659421975
"Q8CD15","Bifunctional lysine-specific demethylase and histidyl-hydroxylase MINA","Mina",0.0258888946779916,0.237725468369577,20456.7503996055,21,12,24,15788.9590336125,20252.8435479589,16179.0604577819,18414.884116199,20965.559306564,20841.2381744381,23348.0316594768,20152.3666800031,19707.6775167802,19981.9713682223,19155.3862815963,19445.9524225193,19652.5439157571,19778.6593304302,19946.070837502,20595.6062217789,19901.9831446807,21470.8080208861,19869.9593126046,22366.5796152276,21514.8161936556,22114.1758065568,23431.3404169112,26085.5362093877,4.31083664620866,4.33967406531673,21861.2034156448
