"Uniprot_ID","Protein_names","Gene_names","pVal","WT_Relative_amplitudes","phase","peak.shape","period","X1.WT1","X2.WT1","X3.WT1","X4.WT1","X5.WT1","X6.WT1","X7.WT1","X8.WT1","X9.WT2","X10.WT2","X11.WT2","X12.WT2","X13.WT2","X14.WT2","X15.WT2","X16.WT2","X17.WT3","X18.WT3","X19.WT3","X20.WT3","X21.WT3","X22.WT3","X23.WT3","X24.WT3"
"P58742","Aladin","Aaas",0.00547999914320111,0.111477293861216,21,12,24,86408.8772580302,92159.0662910063,85372.6517775424,91175.3500228926,89918.5702652647,91629.7774762843,92961.8346787707,94088.5484018818,85025.6517315889,91560.5648215032,91473.8466638324,89692.8629449352,91495.1744517629,95024.4619172026,93804.9549333134,90114.2767548189,85836.3497808264,88668.8483429519,84051.2973864871,86836.2381461385,86644.408822862,89248.3800158054,92636.438588999,91018.1483008892
"P60766","Cell division control protein 42 homolog","Cdc42",0.000286774347931495,0.146053970320906,21,18,24,1212997.63985129,1205166.01700117,1192704.9759957,1122792.67130539,1089757.46844624,1102367.03719304,1221913.05450852,1163057.12256855,1181905.39328139,1131287.03487408,1124015.09500448,1055202.68266798,1150444.00836306,1149665.98788691,1219195.44039111,1182562.29137835,1205469.37073904,1176848.86073789,1153352.78235089,1166727.07814846,1130170.28597755,1173507.7067355,1177294.41309875,1208653.935038
"P60898","DNA-directed RNA polymerase II subunit RPB9;DNA-directed RNA polymerase subunit","Polr2i",0.00924961567214477,0.161996636318151,9,15,24,57758.5973771943,62420.1471761098,66312.4013115294,65722.8524085931,60976.4774914292,61138.7195744677,57071.8424324979,57458.3343006771,60503.4624175586,54206.249282872,61623.2399302937,59241.485338242,61305.3552136251,55844.0360199976,59170.7805323568,56209.1213744388,66555.8061784988,63201.1398943563,62079.5783133618,62229.2168909215,64348.5641090152,61551.8859477999,60777.2575462678,60679.9118980363
"Q3U344","ADP-ribosylation factor 3","Arf3",0.00366318366726206,0.108886862835158,24,9,24,3174712.10236838,3264535.23108935,3241025.39010766,3175308.52231244,3147247.2257114,3156118.60192847,3327617.10757854,3311475.13865323,3204846.79035709,3138012.44090482,2997416.41214915,3201584.98586234,3131927.18044403,3317900.46303069,3262603.11254782,3358953.02642918,3208133.26757029,3227837.9297617,3222831.3394529,3258877.69607198,3260458.78139832,3284484.21394698,3329732.713814,3335491.08421609
"P61961","Ubiquitin-fold modifier 1","Ufm1",0.00447064757486997,0.107047248824995,9,15,24,321878.660691374,305982.011685964,317116.505150278,318183.376112238,313256.309465816,306673.270976236,311359.70568466,303547.669724365,306860.491966502,301356.564155461,328817.279667842,318501.922592833,325494.725066163,306663.214493853,301063.393787027,293896.020188117,315043.099849353,307043.979515267,317912.612223256,303824.731323309,318834.894454681,316197.968090015,309200.165480799,306372.335365103
"P62071","Ras-related protein R-Ras2","Rras2",0.0254929843077914,0.123918190701316,24,12,24,700624.792954127,779565.008340021,692443.785283377,704343.302512159,700583.320999939,742464.628489922,736595.378300883,817472.751254481,774770.260424759,783136.12458511,794984.219607167,775474.288549562,835289.714644236,834285.842678515,839787.612276375,859051.225618799,824456.741150392,812853.810538352,771602.046842698,769140.864646871,780853.008695597,785412.451566648,795562.792625355,833738.044217844
"Q9CWI9","40S ribosomal protein S23","Rps23",0.0165896970593894,0.187313706625535,15,9,24,245270.101082171,230527.275194175,247728.46177675,251389.08501022,247664.214371622,252103.291793584,230734.338705197,207002.430729747,216075.701717634,216467.065581531,229152.525796047,222771.826157994,231956.125192971,220098.766947018,206055.937585131,204601.204175261,222037.392701557,211936.438466709,215181.105080659,220855.018870088,219939.962859919,223878.481035108,220419.303195377,209942.366240742
"P62717","60S ribosomal protein L18a","Rpl18a",0.000633692762374761,0.189273415157087,15,9,24,232436.526464208,249491.772759811,259736.220079805,264242.972502107,251632.257054847,257228.05943579,238350.329295429,226873.290856725,253732.951361024,226520.687409916,273070.415049835,242043.399231014,273304.435412614,246743.957455323,251924.873930884,238571.878197881,240505.618547344,235284.18645916,260943.150131752,244087.886281213,274101.793233485,251563.370294902,248956.257032961,235907.783004681
"P62862","40S ribosomal protein S30","Fau;fau",0.00139598390014321,0.153001390927204,9,15,24,188699.167578959,192153.068092156,192182.876441524,209577.55912618,181932.255896253,193083.939324046,171890.294901031,165668.662869654,172711.925127436,180017.578045017,185040.368336405,177960.946272828,175510.634312322,169403.024075786,168284.008877372,160593.314387903,180941.221871064,170025.1504191,172153.321045602,178018.894971522,177130.014883743,178720.929692372,173772.685949785,167564.362467822
"P63321","Ras-related protein Ral-A","Rala",2.90248291975768e-05,0.137668119744788,24,12,24,307144.009227994,321114.014356225,319172.08376619,302111.88372042,306108.842092103,308555.547200621,325939.223015534,333829.043135129,330794.5035349,329731.434293726,307243.553959654,312938.346838701,321673.661314375,322962.762545047,337576.150334871,353683.305293683,337586.270656377,327566.021689593,311991.757239038,315770.892320271,316417.675374593,322555.561057876,327606.415434454,326669.170630415
"P70227","Inositol 1,4,5-trisphosphate receptor type 3","Itpr3",0.0449580700116768,0.179588857991125,24,12,24,511190.882396498,557762.00302012,526527.944846511,461545.963735515,472616.802409149,462898.927016367,530723.460840314,537416.108132144,498446.117711246,467458.978952305,484913.82373163,464516.062978229,504317.283820179,490459.119326378,510868.204917702,524710.683707102,485574.34300526,499457.362557292,462136.697675476,514078.04976881,471937.968015742,521922.971998525,496452.187720386,502939.124443651
"P70340","Mothers against decapentaplegic homolog 1;Mothers against decapentaplegic homolog","Smad1",0.013634672189248,0.42630221374306,15,12,24,11067.7815339914,14513.0193729975,20225.4283617913,19434.1662270856,19628.9784643237,18482.0637975945,15066.8314356501,13063.3109028367,17895.6845693986,15957.0526452039,19188.835311754,17818.1098562441,18068.133232113,19093.5914284062,18475.1868116692,18911.1021445827,16118.4741358438,17531.6930088742,18965.4604522257,16199.6358966059,19882.5121999011,15318.0741162835,15527.7146973236,17975.995583384
"P70424","Receptor tyrosine-protein kinase erbB-2;Receptor protein-tyrosine kinase","Erbb2",0.0224624499677591,0.169132676829584,24,9,24,67662.7274261418,69985.5330508348,59708.176305769,61488.7672629931,59443.1907780669,61058.4104996517,67824.9366325338,63921.7715608544,60099.6177710405,59930.1440586474,58897.54900293,62290.641554592,62133.2796406949,60425.2341122834,62810.9849035115,63481.9295339339,59205.6561754759,63304.1042952326,57924.337800064,61047.4874906898,57951.1398093932,63546.7498939437,59535.9941416288,62433.5159973072
"P70452","Syntaxin-4","Stx4",0.00415160815623033,0.182083444144305,24,15,24,234126.799568915,239677.386869494,238439.223245979,237110.515812144,223515.192893823,231214.54690097,235513.125217322,240784.804940788,247862.499170655,264604.523859317,228726.573342194,245177.542986192,227317.623998209,254069.92706881,237710.622964964,272189.764523179,248689.82977872,255950.602147432,241977.539324218,247468.217168756,233973.349282184,252135.885945907,249006.644466863,265700.185646139
"P70697","Uroporphyrinogen decarboxylase","Urod",0.0191269998651115,0.11015065230238,15,12,24,179932.589686213,186188.620669678,186702.765141698,181277.033135753,193893.538773051,189936.809570393,186757.112616998,186759.840890827,172546.182722318,172286.800226029,178948.026499193,185990.248996956,185322.221870668,178174.126762568,180447.808932723,175998.577269538,177941.636135772,181367.632476526,172981.705435595,184198.800434135,182772.091915793,187791.422769326,183617.851727358,179694.449590126
"P83870","PHD finger-like domain-containing protein 5A","Phf5a",0.0195177169789697,0.104190880285259,9,15,24,411873.179089124,389036.319774922,402859.549283554,423123.252353791,396010.864188251,399705.316141722,393514.775505332,376028.805693823,397672.956454622,407272.740387409,402612.266251362,382025.378074576,369575.248448392,368718.139325901,385833.537050672,360702.456032545,393239.808183671,379513.32601151,393855.308362555,376960.635136993,372907.909134896,361308.397426123,356849.628069976,364771.531596885
"Q3UDZ1","Rho-related GTP-binding protein RhoG","Rhog",0.0403366150898708,0.121212721870319,21,18,24,447556.940922349,467487.881278369,462446.570333933,454375.454763791,434751.041385291,433074.856576241,466240.26695571,471845.422352521,444918.290384111,460077.96364763,455964.951923223,416132.949676466,448595.160600728,426560.357472891,460429.169269935,449214.426170066,472656.976099341,470464.452712892,444435.916413601,457307.606529843,451537.853732858,478735.694115356,481201.318607599,494868.665929439
"Q78P92","Protein FRG1","Frg1",0.0123926619541394,0.124887216488028,12,9,24,180841.893556852,187750.902248877,181213.063459048,195930.765562453,168800.346579242,181237.446351171,181167.38073597,174301.619655835,188187.892817241,192401.568054905,189142.90065709,195345.194056222,177281.121022287,189560.306413355,176983.26840243,186447.715928146,192564.698881277,193224.904185574,192023.429496863,190146.329657688,186214.490075983,182084.299808236,186491.456814629,186588.944179729
"P97454","Mothers against decapentaplegic homolog 5;Mothers against decapentaplegic homolog","Smad5",0.0229661882851438,0.250734869280636,12,6,24,39075.0729861777,48177.9075779981,43538.6917985164,43657.751497719,45984.577223536,36981.3439132539,36995.9080328049,39720.9889536297,43171.4784612967,45813.3028533675,43174.4225601175,44289.4495819208,48386.4711840993,41695.8366600234,45112.672975877,39819.094915164,40704.3916810332,41985.9446062525,38184.3291923208,43082.7252129654,40178.1756713408,38899.67209447,37636.079610499,39002.4782311483
"P99026","Proteasome subunit beta type-4","Psmb4",0.0132188394177487,0.100113203769473,9,15,24,631830.26601777,581882.251898532,631591.163687446,621187.044877626,599921.64303696,594716.683517559,605227.427623528,564874.965461441,593470.826264926,600377.694000042,613865.768087085,578657.909960625,586548.616756396,565519.928852365,570718.815615279,565466.480246427,592152.071334973,588895.565377092,602054.114261453,577401.250308308,597422.56185834,577364.541198663,600786.359605349,580771.646999182
"Q58EU7","Retinol-binding protein 1","Rbp1",5.25012265663407e-06,0.149336476927835,9,15,24,2045945.88233269,2082890.73507652,2185650.15174609,2253485.55502611,2022140.78214769,2087347.0874853,1965619.3504684,1953913.65309496,2000232.2724505,2156212.84168563,2090913.63247,2054446.18018693,2087387.21284718,2001257.89823983,1975820.648769,1898478.01131831,2032684.63903854,2026004.03740619,2168419.38025644,2002105.28477049,1969807.11271827,1894558.47734184,1968403.25059637,2000152.65912346
"Q01279","Epidermal growth factor receptor;Receptor protein-tyrosine kinase","Egfr",0.0102529016227634,0.105374977999952,21,18,24,1613677.00385388,1612626.00578311,1631847.50174385,1545843.82020745,1532048.35235444,1491668.44609425,1635745.69438087,1581556.86555688,1603087.95684402,1564452.52794581,1479660.99640768,1495188.18986966,1547122.42578859,1532776.07360382,1618033.83294912,1641144.37572071,1545830.23163031,1571893.44120861,1523720.96095774,1578851.95149362,1544675.35338032,1607553.2692409,1609785.59628314,1587673.88774597
"Q91YN2","Interferon-induced, double-stranded RNA-activated protein kinase","Eif2ak2",0.0254929843077914,0.153160670795595,15,18,24,230628.667939258,226856.283284404,230759.091830133,225229.297037253,246827.926443298,235858.471729252,245701.340031806,234606.955527496,236973.5387752,239712.13978718,241397.001998254,244424.214364071,245550.178240628,264856.231106863,236459.752286962,253094.180885752,240009.466158577,230960.329035785,226037.470118733,255203.101989847,250710.068780141,239574.513958969,246327.454660276,240158.089581495
"Q543F3","Calponin;Calponin-2","Cnn2",0.0276085043122318,0.123170374898405,24,6,24,1560742.74499954,1516863.64351717,1561121.76333887,1564033.92694768,1616433.58587702,1605950.89365974,1711220.30498369,1607766.22692318,1558775.29064259,1585128.01462576,1534624.16267438,1596049.83071197,1601208.71909947,1627890.0551471,1630118.11466287,1660712.06746022,1723616.74077283,1661696.94928651,1705415.40605708,1582034.61775413,1668286.72439308,1568220.78603525,1686467.69734909,1720600.35166907
"Q08122-4","Transducin-like enhancer protein 3","Tle3",0.0303683234387183,0.103782962238641,3,15,24,143800.87268916,136942.516479599,143469.112725946,139937.421589237,137655.655664426,136747.267015748,139770.49887236,139563.534432626,144126.217328566,138077.437573388,137919.077092924,142617.576909295,141522.144386884,138766.273500145,140644.723335071,131094.405065765,143716.716789624,142191.960043103,142946.27400725,138989.547973031,131238.604183373,134662.068503046,134177.325681233,126746.48575195
"Q3TW01","Ras-related protein Rab-32","Rab32",0.00453071635727867,0.196456475176592,24,12,24,230594.950108426,246396.467842013,243247.64133828,232200.890992508,227619.842541489,226876.935118058,250055.9883504,259790.661920604,235353.867758436,228840.934038501,227944.853274324,218237.407798692,242848.26095049,241200.889827259,254407.651959815,248482.065243093,240540.53564956,246785.004304165,233588.88721378,244860.215470461,232371.321552887,250158.18193984,243891.257663152,251241.795850633
"Q148P2","3-oxoacyl-[acyl-carrier-protein] synthase, mitochondrial","Oxsm",0.00174771637491158,0.105340383381579,21,6,24,131638.076243178,132478.683793287,137842.527021437,141375.957512089,140387.285460286,139802.373222947,142582.624304908,141895.724218898,130033.010260014,131855.420241113,130280.536591185,140990.256181701,137714.025565267,131086.00964499,144199.490189579,142601.03991747,130220.595010691,141670.091855639,135762.13363584,134857.242335225,141067.98101358,138519.883685737,145276.517414636,138539.873487674
"Q14AX8","Cell migration-inducing and hyaluronan-binding protein","Cemip",0.00909988227755421,0.243592478859491,21,15,24,394644.774856092,409592.841671054,392420.364328054,338412.795246366,360902.773893821,344373.374528582,399205.181105953,401757.590425377,379804.835329393,353003.995356064,352861.621413091,317394.8676383,360619.139214395,362096.557681549,403412.885635536,397842.352359541,400664.655793873,407182.820219717,369706.555027005,402253.636057647,389492.194732536,421657.794232055,416094.362203505,424024.707639965
"Q14C51","Pentatricopeptide repeat domain-containing protein 3, mitochondrial","Ptcd3",0.0026447923761572,0.105586820248487,3,15,24,213213.053712639,208386.910332447,206425.166811182,206116.030847413,212217.409540108,194470.863659762,205601.016065187,209043.824288563,204785.298122875,209324.995759954,208218.057716228,194473.948475484,196325.158497372,190011.634098245,195409.719651623,196158.646674088,209469.060536262,205021.027311192,201859.116021573,203438.257138997,199837.20756136,203009.06156094,212934.621196751,209443.193761043
